date,areaType,areaCode,areaName,cumCasesBySpecimenDate,newCasesBySpecimenDate
15/09/2020,utla,E10000031,Warwickshire,3047,25
15/09/2020,utla,W06000005,Flintshire,857,6
15/09/2020,utla,E08000032,Bradford,7494,93
15/09/2020,utla,E06000026,Plymouth,834,5
15/09/2020,utla,E09000010,Enfield,1556,7
15/09/2020,utla,E09000009,Ealing,2009,2
15/09/2020,utla,E08000009,Trafford,1941,19
15/09/2020,utla,E06000018,Nottingham,1575,13
15/09/2020,utla,S12000026,Scottish Borders,434,7
15/09/2020,utla,W06000013,Bridgend,704,19
15/09/2020,utla,E06000035,Medway,1178,3
15/09/2020,utla,E06000033,Southend-on-Sea,818,4
15/09/2020,utla,N09000005,Derry City and Strabane,356,9
15/09/2020,utla,E06000044,Portsmouth,605,4
15/09/2020,utla,E08000023,South Tyneside,1367,54
15/09/2020,utla,E06000027,Torbay,324,1
15/09/2020,utla,E09000027,Richmond upon Thames,752,4
15/09/2020,utla,E09000019,Islington,785,12
15/09/2020,utla,S12000049,Glasgow City,3661,53
15/09/2020,utla,E08000016,Barnsley,2294,2
15/09/2020,utla,E06000037,West Berkshire,560,2
15/09/2020,utla,E08000008,Tameside,2461,40
15/09/2020,utla,W06000011,Swansea,1475,10
15/09/2020,utla,E08000019,Sheffield,5307,38
15/09/2020,utla,E10000019,Lincolnshire,2976,12
15/09/2020,utla,E06000054,Wiltshire,1550,8
15/09/2020,utla,N09000008,Mid and East Antrim,783,7
15/09/2020,utla,E06000046,Isle of Wight,450,0
15/09/2020,utla,E08000036,Wakefield,2376,22
15/09/2020,utla,E10000025,Oxfordshire,3746,15
15/09/2020,utla,E06000041,Wokingham,683,2
15/09/2020,utla,S12000017,Highland,313,7
15/09/2020,utla,E09000005,Brent,2097,12
15/09/2020,utla,E08000033,Calderdale,1439,11
15/09/2020,utla,W06000009,Pembrokeshire,339,1
15/09/2020,utla,E06000034,Thurrock,670,3
15/09/2020,utla,S12000039,West Dunbartonshire,631,17
15/09/2020,utla,E09000024,Merton,1105,5
15/09/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",1053,19
15/09/2020,utla,E10000007,Derbyshire,4081,29
15/09/2020,utla,E08000011,Knowsley,1406,30
15/09/2020,utla,E06000023,"Bristol, City of",1666,8
15/09/2020,utla,E09000012,Hackney and City of London,1355,12
15/09/2020,utla,E06000042,Milton Keynes,1072,11
15/09/2020,utla,E06000057,Northumberland,1891,22
15/09/2020,utla,E09000013,Hammersmith and Fulham,1042,5
15/09/2020,utla,E08000027,Dudley,1634,12
15/09/2020,utla,E06000055,Bedford,1537,4
15/09/2020,utla,E06000059,Dorset,726,1
15/09/2020,utla,S12000019,Midlothian,589,3
15/09/2020,utla,E10000013,Gloucestershire,2162,7
15/09/2020,utla,E06000009,Blackpool,1207,14
15/09/2020,utla,E10000011,East Sussex,1883,11
15/09/2020,utla,E10000027,Somerset,1498,9
15/09/2020,utla,W06000023,Powys,460,4
15/09/2020,utla,W06000012,Neath Port Talbot,744,4
15/09/2020,utla,E06000021,Stoke-on-Trent,1899,18
15/09/2020,utla,E10000014,Hampshire,5688,18
15/09/2020,utla,E08000026,Coventry,1980,18
15/09/2020,utla,E09000014,Haringey,1088,8
15/09/2020,utla,E10000024,Nottinghamshire,3902,23
15/09/2020,utla,E06000016,Leicester,6391,57
15/09/2020,utla,S12000028,South Ayrshire,494,3
15/09/2020,utla,E06000038,Reading,917,2
15/09/2020,utla,W06000019,Blaenau Gwent,425,0
15/09/2020,utla,E08000022,North Tyneside,1204,23
15/09/2020,utla,E06000003,Redcar and Cleveland,834,4
15/09/2020,utla,N09000003,Belfast,2155,29
15/09/2020,utla,E09000004,Bexley,1253,5
15/09/2020,utla,W06000010,Carmarthenshire,901,7
15/09/2020,utla,E06000013,North Lincolnshire,837,2
15/09/2020,utla,E09000018,Hounslow,1507,10
15/09/2020,utla,W06000018,Caerphilly,1250,18
15/09/2020,utla,E08000031,Wolverhampton,1943,21
15/09/2020,utla,E10000006,Cumbria,3237,17
15/09/2020,utla,E06000020,Telford and Wrekin,745,4
15/09/2020,utla,E09000016,Havering,1303,12
15/09/2020,utla,E10000017,Lancashire,9962,167
15/09/2020,utla,E06000006,Halton,941,23
15/09/2020,utla,E08000004,Oldham,3514,55
15/09/2020,utla,E08000034,Kirklees,3660,41
15/09/2020,utla,N09000011,Ards and North Down,574,10
15/09/2020,utla,E08000014,Sefton,2045,38
15/09/2020,utla,E09000028,Southwark,1794,8
15/09/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",1060,12
15/09/2020,utla,E06000039,Slough,835,2
15/09/2020,utla,N09000001,Antrim and Newtownabbey,751,5
15/09/2020,utla,E10000018,Leicestershire,4201,51
15/09/2020,utla,E08000025,Birmingham,8771,128
15/09/2020,utla,E09000032,Wandsworth,1612,5
15/09/2020,utla,E09000006,Bromley,1783,3
15/09/2020,utla,S12000045,East Dunbartonshire,660,3
15/09/2020,utla,E10000016,Kent,8869,18
15/09/2020,utla,E09000002,Barking and Dagenham,1023,5
15/09/2020,utla,E09000022,Lambeth,1770,12
15/09/2020,utla,E10000028,Staffordshire,4639,37
15/09/2020,utla,E09000033,Westminster,1087,11
15/09/2020,utla,E10000002,Buckinghamshire,2088,3
15/09/2020,utla,E08000005,Rochdale,2715,39
15/09/2020,utla,E10000021,Northamptonshire,4852,13
15/09/2020,utla,E06000008,Blackburn with Darwen,2217,20
15/09/2020,utla,S12000023,Orkney Islands,17,0
15/09/2020,utla,W06000015,Cardiff,2684,15
15/09/2020,utla,S12000029,South Lanarkshire,1697,17
15/09/2020,utla,E06000005,Darlington,679,2
15/09/2020,utla,E08000028,Sandwell,2628,31
15/09/2020,utla,E09000011,Greenwich,1183,4
15/09/2020,utla,E08000002,Bury,2012,47
15/09/2020,utla,S12000047,Fife,1067,13
15/09/2020,utla,N09000007,Lisburn and Castlereagh,769,6
15/09/2020,utla,E09000017,Hillingdon,1485,11
15/09/2020,utla,E08000037,Gateshead,1719,21
15/09/2020,utla,E10000034,Worcestershire,2876,14
15/09/2020,utla,E09000008,Croydon,2150,7
15/09/2020,utla,E06000036,Bracknell Forest,477,2
15/09/2020,utla,W06000024,Merthyr Tydfil,690,9
15/09/2020,utla,E10000032,West Sussex,3283,17
15/09/2020,utla,S12000050,North Lanarkshire,1787,25
15/09/2020,utla,E08000003,Manchester,5451,118
15/09/2020,utla,E08000017,Doncaster,2237,31
15/09/2020,utla,E09000020,Kensington and Chelsea,806,10
15/09/2020,utla,E09000030,Tower Hamlets,1232,6
15/09/2020,utla,W06000021,Monmouthshire,404,1
15/09/2020,utla,E08000018,Rotherham,2417,19
15/09/2020,utla,E06000051,Shropshire,1639,8
15/09/2020,utla,N09000009,Mid Ulster,471,4
15/09/2020,utla,S12000040,West Lothian,604,8
15/09/2020,utla,W06000008,Ceredigion,94,0
15/09/2020,utla,S12000038,Renfrewshire,902,8
15/09/2020,utla,W06000016,Rhondda Cynon Taf,2360,43
15/09/2020,utla,E06000049,Cheshire East,2628,11
15/09/2020,utla,E10000003,Cambridgeshire,2617,5
15/09/2020,utla,E09000031,Waltham Forest,1329,13
15/09/2020,utla,E09000025,Newham,1724,13
15/09/2020,utla,S12000008,East Ayrshire,517,2
15/09/2020,utla,W06000022,Newport,1068,9
15/09/2020,utla,E10000030,Surrey,5605,16
15/09/2020,utla,W06000006,Wrexham,1479,3
15/09/2020,utla,S12000020,Moray,124,0
15/09/2020,utla,N09000010,"Newry, Mourne and Down",604,11
15/09/2020,utla,E09000021,Kingston upon Thames,899,4
15/09/2020,utla,E09000015,Harrow,1599,5
15/09/2020,utla,S12000010,East Lothian,350,10
15/09/2020,utla,E06000031,Peterborough,1742,3
15/09/2020,utla,E06000011,East Riding of Yorkshire,1837,10
15/09/2020,utla,E08000006,Salford,2373,46
15/09/2020,utla,S12000035,Argyll and Bute,207,2
15/09/2020,utla,E08000012,Liverpool,3905,93
15/09/2020,utla,E10000015,Hertfordshire,5415,51
15/09/2020,utla,E10000020,Norfolk,3326,13
15/09/2020,utla,S12000021,North Ayrshire,479,4
15/09/2020,utla,S12000014,Falkirk,758,8
15/09/2020,utla,S12000041,Angus,526,0
15/09/2020,utla,S12000034,Aberdeenshire,644,0
15/09/2020,utla,W06000001,Isle of Anglesey,491,2
15/09/2020,utla,E10000008,Devon,1480,4
15/09/2020,utla,E08000035,Leeds,6020,118
15/09/2020,utla,S12000011,East Renfrewshire,511,2
15/09/2020,utla,E06000019,"Herefordshire, County of",988,4
15/09/2020,utla,S12000033,Aberdeen City,1220,3
15/09/2020,utla,S12000048,Perth and Kinross,548,3
15/09/2020,utla,E08000013,St. Helens,1612,20
15/09/2020,utla,E06000017,Rutland,124,1
15/09/2020,utla,S12000042,Dundee City,1145,3
15/09/2020,utla,S12000005,Clackmannanshire,214,1
15/09/2020,utla,W06000014,Vale of Glamorgan,846,5
15/09/2020,utla,E06000010,"Kingston upon Hull, City of",1674,1
15/09/2020,utla,S12000030,Stirling,290,2
15/09/2020,utla,E08000029,Solihull,1363,22
15/09/2020,utla,S12000027,Shetland Islands,57,0
15/09/2020,utla,E10000023,North Yorkshire,3180,24
15/09/2020,utla,S12000036,City of Edinburgh,2140,25
15/09/2020,utla,S12000006,Dumfries and Galloway,341,1
15/09/2020,utla,E06000043,Brighton and Hove,1003,4
15/09/2020,utla,S12000013,Na h-Eileanan Siar,10,1
15/09/2020,utla,E10000029,Suffolk,2984,10
15/09/2020,utla,E08000010,Wigan,2730,47
15/09/2020,utla,E08000007,Stockport,2293,31
15/09/2020,utla,E06000052,Cornwall and Isles of Scilly,1086,5
15/09/2020,utla,E08000030,Walsall,1916,18
14/09/2020,utla,E08000024,Sunderland,2359,29
14/09/2020,utla,E06000050,Cheshire West and Chester,2360,17
14/09/2020,utla,E08000015,Wirral,2850,59
14/09/2020,utla,E06000001,Hartlepool,765,3
14/09/2020,utla,E09000007,Camden,940,9
14/09/2020,utla,S12000018,Inverclyde,397,1
14/09/2020,utla,E06000014,York,1085,17
14/09/2020,utla,E06000004,Stockton-on-Tees,1156,7
14/09/2020,utla,E06000015,Derby,1539,10
14/09/2020,utla,E06000056,Central Bedfordshire,1445,4
14/09/2020,utla,E08000001,Bolton,3597,91
14/09/2020,utla,E06000032,Luton,1867,8
14/09/2020,utla,E06000007,Warrington,1816,28
14/09/2020,utla,N09000006,Fermanagh and Omagh,216,3
14/09/2020,utla,E09000029,Sutton,1146,5
14/09/2020,utla,E06000022,Bath and North East Somerset,467,4
14/09/2020,utla,E08000021,Newcastle upon Tyne,2111,26
14/09/2020,utla,E06000012,North East Lincolnshire,272,1
14/09/2020,utla,E06000045,Southampton,1065,1
14/09/2020,utla,E06000025,South Gloucestershire,939,9
14/09/2020,utla,E09000023,Lewisham,1474,10
14/09/2020,utla,W06000004,Denbighshire,858,5
14/09/2020,utla,E06000024,North Somerset,1047,9
14/09/2020,utla,E06000030,Swindon,1335,3
14/09/2020,utla,E06000040,Windsor and Maidenhead,614,6
14/09/2020,utla,E06000002,Middlesbrough,1236,8
14/09/2020,utla,W06000002,Gwynedd,661,1
14/09/2020,utla,E06000047,County Durham,3943,34
14/09/2020,utla,E09000026,Redbridge,1549,23
14/09/2020,utla,E10000012,Essex,6406,30
14/09/2020,utla,W06000003,Conwy,794,7
14/09/2020,utla,W06000020,Torfaen,396,2
14/09/2020,utla,N09000004,Causeway Coast and Glens,445,3
14/09/2020,utla,E09000003,Barnet,2112,17
14/09/2020,utla,E10000031,Warwickshire,3022,18
14/09/2020,utla,W06000005,Flintshire,851,2
14/09/2020,utla,E08000032,Bradford,7401,87
14/09/2020,utla,E06000026,Plymouth,829,5
14/09/2020,utla,E09000010,Enfield,1549,15
14/09/2020,utla,E09000009,Ealing,2007,15
14/09/2020,utla,E08000009,Trafford,1922,13
14/09/2020,utla,E06000018,Nottingham,1562,15
14/09/2020,utla,S12000026,Scottish Borders,427,6
14/09/2020,utla,W06000013,Bridgend,685,16
14/09/2020,utla,E06000035,Medway,1175,2
14/09/2020,utla,E06000033,Southend-on-Sea,814,3
14/09/2020,utla,N09000005,Derry City and Strabane,347,14
14/09/2020,utla,E06000044,Portsmouth,601,2
14/09/2020,utla,E08000023,South Tyneside,1313,19
14/09/2020,utla,E06000027,Torbay,323,1
14/09/2020,utla,E09000027,Richmond upon Thames,748,3
14/09/2020,utla,S12000049,Glasgow City,3608,54
14/09/2020,utla,E09000019,Islington,773,7
14/09/2020,utla,E08000016,Barnsley,2292,10
14/09/2020,utla,E06000037,West Berkshire,558,2
14/09/2020,utla,E08000008,Tameside,2421,45
14/09/2020,utla,W06000011,Swansea,1465,12
14/09/2020,utla,E08000019,Sheffield,5269,19
14/09/2020,utla,E10000019,Lincolnshire,2964,19
14/09/2020,utla,E06000054,Wiltshire,1542,4
14/09/2020,utla,N09000008,Mid and East Antrim,776,11
14/09/2020,utla,E06000046,Isle of Wight,450,0
14/09/2020,utla,E08000036,Wakefield,2354,15
14/09/2020,utla,E06000041,Wokingham,681,1
14/09/2020,utla,E10000025,Oxfordshire,3731,16
14/09/2020,utla,S12000017,Highland,306,3
14/09/2020,utla,E09000005,Brent,2085,8
14/09/2020,utla,E08000033,Calderdale,1428,10
14/09/2020,utla,W06000009,Pembrokeshire,338,1
14/09/2020,utla,E06000034,Thurrock,667,2
14/09/2020,utla,S12000039,West Dunbartonshire,614,12
14/09/2020,utla,E09000024,Merton,1100,1
14/09/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",1034,14
14/09/2020,utla,E10000007,Derbyshire,4052,31
14/09/2020,utla,E08000011,Knowsley,1376,40
14/09/2020,utla,E06000023,"Bristol, City of",1658,9
14/09/2020,utla,E09000012,Hackney and City of London,1343,15
14/09/2020,utla,E06000057,Northumberland,1869,23
14/09/2020,utla,E06000042,Milton Keynes,1061,5
14/09/2020,utla,E09000013,Hammersmith and Fulham,1037,6
14/09/2020,utla,E08000027,Dudley,1622,15
14/09/2020,utla,E06000055,Bedford,1533,4
14/09/2020,utla,E06000059,Dorset,725,2
14/09/2020,utla,S12000019,Midlothian,586,3
14/09/2020,utla,E10000013,Gloucestershire,2155,6
14/09/2020,utla,E06000009,Blackpool,1193,12
14/09/2020,utla,E10000011,East Sussex,1872,4
14/09/2020,utla,E10000027,Somerset,1489,3
14/09/2020,utla,W06000023,Powys,456,1
14/09/2020,utla,W06000012,Neath Port Talbot,740,2
14/09/2020,utla,E06000021,Stoke-on-Trent,1881,13
14/09/2020,utla,E10000014,Hampshire,5670,20
14/09/2020,utla,E08000026,Coventry,1962,23
14/09/2020,utla,E09000014,Haringey,1080,9
14/09/2020,utla,E06000016,Leicester,6334,50
14/09/2020,utla,E10000024,Nottinghamshire,3879,29
14/09/2020,utla,S12000028,South Ayrshire,491,5
14/09/2020,utla,E06000038,Reading,915,2
14/09/2020,utla,W06000019,Blaenau Gwent,425,10
14/09/2020,utla,E08000022,North Tyneside,1181,15
14/09/2020,utla,E06000003,Redcar and Cleveland,830,2
14/09/2020,utla,N09000003,Belfast,2126,29
14/09/2020,utla,E09000004,Bexley,1248,7
14/09/2020,utla,W06000010,Carmarthenshire,894,2
14/09/2020,utla,E06000013,North Lincolnshire,835,4
14/09/2020,utla,E09000018,Hounslow,1497,17
14/09/2020,utla,W06000018,Caerphilly,1232,37
14/09/2020,utla,E08000031,Wolverhampton,1922,22
14/09/2020,utla,E10000006,Cumbria,3220,14
14/09/2020,utla,E06000020,Telford and Wrekin,741,4
14/09/2020,utla,E09000016,Havering,1291,4
14/09/2020,utla,E10000017,Lancashire,9795,166
14/09/2020,utla,E06000006,Halton,918,25
14/09/2020,utla,E08000004,Oldham,3459,41
14/09/2020,utla,E08000034,Kirklees,3619,50
14/09/2020,utla,N09000011,Ards and North Down,564,10
14/09/2020,utla,E08000014,Sefton,2007,35
14/09/2020,utla,E09000028,Southwark,1786,9
14/09/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",1048,10
14/09/2020,utla,E06000039,Slough,833,2
14/09/2020,utla,N09000001,Antrim and Newtownabbey,746,12
14/09/2020,utla,E10000018,Leicestershire,4150,34
14/09/2020,utla,E08000025,Birmingham,8643,118
14/09/2020,utla,E09000032,Wandsworth,1607,9
14/09/2020,utla,E09000006,Bromley,1780,13
14/09/2020,utla,S12000045,East Dunbartonshire,657,3
14/09/2020,utla,E10000016,Kent,8851,21
14/09/2020,utla,E09000002,Barking and Dagenham,1018,8
14/09/2020,utla,E09000022,Lambeth,1758,7
14/09/2020,utla,E10000028,Staffordshire,4602,32
14/09/2020,utla,E09000033,Westminster,1076,8
14/09/2020,utla,E10000002,Buckinghamshire,2085,16
14/09/2020,utla,E08000005,Rochdale,2676,27
14/09/2020,utla,E10000021,Northamptonshire,4839,12
14/09/2020,utla,E06000008,Blackburn with Darwen,2197,29
14/09/2020,utla,S12000023,Orkney Islands,17,0
14/09/2020,utla,W06000015,Cardiff,2669,16
14/09/2020,utla,S12000029,South Lanarkshire,1680,10
14/09/2020,utla,E06000005,Darlington,677,5
14/09/2020,utla,E08000028,Sandwell,2597,20
14/09/2020,utla,E09000011,Greenwich,1179,5
14/09/2020,utla,E08000002,Bury,1965,47
14/09/2020,utla,S12000047,Fife,1054,3
14/09/2020,utla,N09000007,Lisburn and Castlereagh,763,13
14/09/2020,utla,E08000037,Gateshead,1698,25
14/09/2020,utla,E09000017,Hillingdon,1474,10
14/09/2020,utla,E10000034,Worcestershire,2862,11
14/09/2020,utla,E09000008,Croydon,2143,6
14/09/2020,utla,E06000036,Bracknell Forest,475,1
14/09/2020,utla,W06000024,Merthyr Tydfil,681,14
14/09/2020,utla,S12000050,North Lanarkshire,1762,21
14/09/2020,utla,E10000032,West Sussex,3266,24
14/09/2020,utla,E08000003,Manchester,5333,99
14/09/2020,utla,E08000017,Doncaster,2206,18
14/09/2020,utla,E09000020,Kensington and Chelsea,796,5
14/09/2020,utla,E09000030,Tower Hamlets,1226,12
14/09/2020,utla,W06000021,Monmouthshire,403,1
14/09/2020,utla,E08000018,Rotherham,2398,12
14/09/2020,utla,E06000051,Shropshire,1631,3
14/09/2020,utla,N09000009,Mid Ulster,467,5
14/09/2020,utla,S12000040,West Lothian,596,3
14/09/2020,utla,W06000008,Ceredigion,94,0
14/09/2020,utla,S12000038,Renfrewshire,894,7
14/09/2020,utla,W06000016,Rhondda Cynon Taf,2317,31
14/09/2020,utla,E06000049,Cheshire East,2617,18
14/09/2020,utla,E10000003,Cambridgeshire,2612,11
14/09/2020,utla,E09000031,Waltham Forest,1316,5
14/09/2020,utla,E09000025,Newham,1711,16
14/09/2020,utla,S12000008,East Ayrshire,515,1
14/09/2020,utla,W06000022,Newport,1059,18
14/09/2020,utla,E10000030,Surrey,5589,16
14/09/2020,utla,W06000006,Wrexham,1476,5
14/09/2020,utla,S12000020,Moray,124,0
14/09/2020,utla,N09000010,"Newry, Mourne and Down",593,3
14/09/2020,utla,E09000021,Kingston upon Thames,895,1
14/09/2020,utla,E09000015,Harrow,1594,14
14/09/2020,utla,S12000010,East Lothian,340,5
14/09/2020,utla,E06000031,Peterborough,1739,1
14/09/2020,utla,E06000011,East Riding of Yorkshire,1827,6
14/09/2020,utla,S12000035,Argyll and Bute,205,3
14/09/2020,utla,E08000006,Salford,2327,46
14/09/2020,utla,E08000012,Liverpool,3812,80
14/09/2020,utla,E10000015,Hertfordshire,5364,55
14/09/2020,utla,E10000020,Norfolk,3313,14
14/09/2020,utla,S12000014,Falkirk,750,2
14/09/2020,utla,S12000021,North Ayrshire,475,4
14/09/2020,utla,S12000041,Angus,526,0
14/09/2020,utla,S12000034,Aberdeenshire,644,0
14/09/2020,utla,W06000001,Isle of Anglesey,489,4
14/09/2020,utla,E10000008,Devon,1476,3
14/09/2020,utla,E08000035,Leeds,5902,101
14/09/2020,utla,S12000011,East Renfrewshire,509,4
14/09/2020,utla,E06000019,"Herefordshire, County of",984,4
14/09/2020,utla,S12000033,Aberdeen City,1217,7
14/09/2020,utla,S12000048,Perth and Kinross,545,1
14/09/2020,utla,E08000013,St. Helens,1592,32
14/09/2020,utla,E06000017,Rutland,123,1
14/09/2020,utla,S12000042,Dundee City,1142,3
14/09/2020,utla,S12000005,Clackmannanshire,213,0
14/09/2020,utla,W06000014,Vale of Glamorgan,841,1
14/09/2020,utla,E06000010,"Kingston upon Hull, City of",1673,4
14/09/2020,utla,S12000030,Stirling,288,1
14/09/2020,utla,E08000029,Solihull,1341,21
14/09/2020,utla,S12000027,Shetland Islands,57,0
14/09/2020,utla,E10000023,North Yorkshire,3156,33
14/09/2020,utla,S12000006,Dumfries and Galloway,340,2
14/09/2020,utla,S12000036,City of Edinburgh,2115,19
14/09/2020,utla,E06000043,Brighton and Hove,999,7
14/09/2020,utla,S12000013,Na h-Eileanan Siar,9,0
14/09/2020,utla,E10000029,Suffolk,2974,10
14/09/2020,utla,E08000010,Wigan,2683,55
14/09/2020,utla,E08000007,Stockport,2262,30
14/09/2020,utla,E06000052,Cornwall and Isles of Scilly,1081,8
14/09/2020,utla,E08000030,Walsall,1898,19
13/09/2020,utla,E08000024,Sunderland,2330,33
13/09/2020,utla,E06000050,Cheshire West and Chester,2343,5
13/09/2020,utla,E08000015,Wirral,2791,31
13/09/2020,utla,E06000001,Hartlepool,762,3
13/09/2020,utla,E09000007,Camden,931,3
13/09/2020,utla,E06000014,York,1068,5
13/09/2020,utla,S12000018,Inverclyde,396,2
13/09/2020,utla,E06000004,Stockton-on-Tees,1149,3
13/09/2020,utla,E06000015,Derby,1529,9
13/09/2020,utla,E06000056,Central Bedfordshire,1441,5
13/09/2020,utla,E08000001,Bolton,3506,52
13/09/2020,utla,E06000032,Luton,1859,3
13/09/2020,utla,E06000007,Warrington,1788,24
13/09/2020,utla,N09000006,Fermanagh and Omagh,213,0
13/09/2020,utla,E09000029,Sutton,1141,2
13/09/2020,utla,E06000022,Bath and North East Somerset,463,1
13/09/2020,utla,E08000021,Newcastle upon Tyne,2085,23
13/09/2020,utla,E06000012,North East Lincolnshire,271,2
13/09/2020,utla,E06000045,Southampton,1064,1
13/09/2020,utla,E06000025,South Gloucestershire,930,7
13/09/2020,utla,E09000023,Lewisham,1464,3
13/09/2020,utla,W06000004,Denbighshire,853,1
13/09/2020,utla,E06000024,North Somerset,1038,0
13/09/2020,utla,E06000030,Swindon,1332,1
13/09/2020,utla,E06000040,Windsor and Maidenhead,608,2
13/09/2020,utla,E06000002,Middlesbrough,1228,4
13/09/2020,utla,W06000002,Gwynedd,660,1
13/09/2020,utla,E06000047,County Durham,3909,17
13/09/2020,utla,E09000026,Redbridge,1526,10
13/09/2020,utla,E10000012,Essex,6376,10
13/09/2020,utla,W06000003,Conwy,787,2
13/09/2020,utla,W06000020,Torfaen,394,4
13/09/2020,utla,N09000004,Causeway Coast and Glens,442,0
13/09/2020,utla,E09000003,Barnet,2095,5
13/09/2020,utla,E10000031,Warwickshire,3004,19
13/09/2020,utla,W06000005,Flintshire,849,6
13/09/2020,utla,E08000032,Bradford,7314,51
13/09/2020,utla,E09000010,Enfield,1534,4
13/09/2020,utla,E06000026,Plymouth,824,3
13/09/2020,utla,E09000009,Ealing,1992,4
13/09/2020,utla,E08000009,Trafford,1909,12
13/09/2020,utla,E06000018,Nottingham,1547,9
13/09/2020,utla,S12000026,Scottish Borders,421,2
13/09/2020,utla,W06000013,Bridgend,669,4
13/09/2020,utla,E06000035,Medway,1173,1
13/09/2020,utla,E06000033,Southend-on-Sea,811,3
13/09/2020,utla,N09000005,Derry City and Strabane,333,13
13/09/2020,utla,E06000044,Portsmouth,599,1
13/09/2020,utla,E08000023,South Tyneside,1294,15
13/09/2020,utla,E06000027,Torbay,322,0
13/09/2020,utla,E09000027,Richmond upon Thames,745,2
13/09/2020,utla,S12000049,Glasgow City,3554,42
13/09/2020,utla,E09000019,Islington,766,1
13/09/2020,utla,E08000016,Barnsley,2282,3
13/09/2020,utla,E06000037,West Berkshire,556,2
13/09/2020,utla,E08000008,Tameside,2376,13
13/09/2020,utla,W06000011,Swansea,1453,7
13/09/2020,utla,E08000019,Sheffield,5250,37
13/09/2020,utla,E10000019,Lincolnshire,2945,12
13/09/2020,utla,E06000054,Wiltshire,1538,5
13/09/2020,utla,E06000046,Isle of Wight,450,0
13/09/2020,utla,N09000008,Mid and East Antrim,765,8
