date,areaType,areaCode,areaName,numbOfCases,numbofNewCases
12/12/2020,utla,E06000037,West Berkshire,2047,38
12/12/2020,utla,E08000016,Barnsley,11189,36
12/12/2020,utla,E09000026,Redbridge,10142,311
12/12/2020,utla,E09000013,Hammersmith and Fulham,4314,53
12/12/2020,utla,E09000010,Enfield,8534,233
12/12/2020,utla,S12000005,Clackmannanshire,955,9
12/12/2020,utla,E06000040,Windsor and Maidenhead,2793,35
12/12/2020,utla,E06000025,South Gloucestershire,7076,60
12/12/2020,utla,S12000029,South Lanarkshire,10507,31
12/12/2020,utla,E06000055,Bedford,3934,56
12/12/2020,utla,S12000033,Aberdeen City,3104,33
12/12/2020,utla,S12000010,East Lothian,1265,18
12/12/2020,utla,W06000004,Denbighshire,2036,22
12/12/2020,utla,S12000030,Stirling,1500,6
12/12/2020,utla,S12000021,North Ayrshire,2741,26
12/12/2020,utla,W06000019,Blaenau Gwent,3718,89
12/12/2020,utla,E09000029,Sutton,4316,89
12/12/2020,utla,E10000019,Lincolnshire,20591,183
12/12/2020,utla,S12000013,Na h-Eileanan Siar,86,0
12/12/2020,utla,W06000014,Vale of Glamorgan,3199,81
12/12/2020,utla,E08000022,North Tyneside,7346,31
12/12/2020,utla,E09000020,Kensington and Chelsea,3051,48
12/12/2020,utla,E06000013,North Lincolnshire,5319,29
12/12/2020,utla,E06000030,Swindon,4453,43
12/12/2020,utla,E09000017,Hillingdon,7559,132
12/12/2020,utla,E08000015,Wirral,10445,30
12/12/2020,utla,W06000008,Ceredigion,869,16
12/12/2020,utla,E06000007,Warrington,8793,45
12/12/2020,utla,S12000027,Shetland Islands,76,0
12/12/2020,utla,E09000015,Harrow,6249,131
12/12/2020,utla,W06000016,Rhondda Cynon Taf,13215,229
12/12/2020,utla,S12000048,Perth and Kinross,1842,19
12/12/2020,utla,E08000004,Oldham,15598,50
12/12/2020,utla,E09000030,Tower Hamlets,8852,224
12/12/2020,utla,E06000021,Stoke-on-Trent,11015,85
12/12/2020,utla,E06000057,Northumberland,9520,63
12/12/2020,utla,E08000010,Wigan,17728,59
12/12/2020,utla,S12000011,East Renfrewshire,2420,14
12/12/2020,utla,E06000038,Reading,3376,59
12/12/2020,utla,E06000010,"Kingston upon Hull, City of",11399,64
12/12/2020,utla,E06000047,County Durham,20816,73
12/12/2020,utla,E10000007,Derbyshire,23377,130
12/12/2020,utla,E08000033,Calderdale,8799,36
12/12/2020,utla,W06000015,Cardiff,14480,293
12/12/2020,utla,E10000025,Oxfordshire,11913,130
12/12/2020,utla,E06000009,Blackpool,5660,31
12/12/2020,utla,E08000011,Knowsley,8116,16
12/12/2020,utla,E09000009,Ealing,9310,125
12/12/2020,utla,S12000049,Glasgow City,22023,110
12/12/2020,utla,E10000015,Hertfordshire,22102,432
12/12/2020,utla,E06000035,Medway,10021,314
12/12/2020,utla,E06000059,Dorset,3554,23
12/12/2020,utla,E10000024,Nottinghamshire,25840,172
12/12/2020,utla,E10000006,Cumbria,11127,57
12/12/2020,utla,E08000027,Dudley,11799,71
12/12/2020,utla,E10000002,Buckinghamshire,9456,156
12/12/2020,utla,E08000023,South Tyneside,6559,54
12/12/2020,utla,E10000018,Leicestershire,22128,136
12/12/2020,utla,E08000017,Doncaster,13093,63
12/12/2020,utla,E06000034,Thurrock,4545,232
12/12/2020,utla,E06000008,Blackburn with Darwen,10415,40
12/12/2020,utla,E08000037,Gateshead,8171,32
12/12/2020,utla,E10000011,East Sussex,7409,222
12/12/2020,utla,E09000031,Waltham Forest,7508,203
12/12/2020,utla,E06000042,Milton Keynes,5223,145
12/12/2020,utla,E06000015,Derby,8670,49
12/12/2020,utla,E09000033,Westminster,4734,58
12/12/2020,utla,E06000024,North Somerset,4637,25
12/12/2020,utla,E06000043,Brighton and Hove,4550,32
12/12/2020,utla,E08000003,Manchester,33051,90
12/12/2020,utla,E06000033,Southend-on-Sea,3586,114
12/12/2020,utla,E09000027,Richmond upon Thames,3525,77
12/12/2020,utla,E08000012,Liverpool,25036,51
12/12/2020,utla,E10000012,Essex,29197,778
12/12/2020,utla,S12000041,Angus,1314,7
12/12/2020,utla,E09000012,Hackney and City of London,6792,145
12/12/2020,utla,E09000008,Croydon,7996,231
12/12/2020,utla,E10000029,Suffolk,8807,113
12/12/2020,utla,S12000019,Midlothian,1563,18
12/12/2020,utla,E09000016,Havering,9221,304
12/12/2020,utla,E09000011,Greenwich,5829,118
12/12/2020,utla,E08000030,Walsall,10483,86
12/12/2020,utla,E06000016,Leicester,19353,103
12/12/2020,utla,E10000020,Norfolk,12546,124
12/12/2020,utla,E10000027,Somerset,6550,80
12/12/2020,utla,E08000031,Wolverhampton,9464,79
12/12/2020,utla,E06000017,Rutland,570,8
12/12/2020,utla,E06000002,Middlesbrough,6139,24
12/12/2020,utla,E08000005,Rochdale,13584,56
12/12/2020,utla,E06000032,Luton,7156,99
12/12/2020,utla,E10000016,Kent,43576,1115
12/12/2020,utla,E06000049,Cheshire East,9923,51
12/12/2020,utla,E08000001,Bolton,15994,49
12/12/2020,utla,E09000024,Merton,4516,108
12/12/2020,utla,E10000032,West Sussex,10723,132
12/12/2020,utla,E10000023,North Yorkshire,14566,65
12/12/2020,utla,E08000013,St. Helens,8080,24
12/12/2020,utla,E10000014,Hampshire,20000,215
12/12/2020,utla,E10000021,Northamptonshire,16722,178
12/12/2020,utla,E06000036,Bracknell Forest,1938,50
12/12/2020,utla,E09000002,Barking and Dagenham,6411,168
12/12/2020,utla,E09000022,Lambeth,6873,151
12/12/2020,utla,E06000003,Redcar and Cleveland,4924,21
12/12/2020,utla,E06000012,North East Lincolnshire,5615,13
12/12/2020,utla,E06000045,Southampton,4351,42
12/12/2020,utla,E10000003,Cambridgeshire,8360,115
12/12/2020,utla,E08000025,Birmingham,44842,286
12/12/2020,utla,E06000050,Cheshire West and Chester,9763,77
12/12/2020,utla,E09000025,Newham,9725,214
12/12/2020,utla,E06000056,Central Bedfordshire,4666,95
12/12/2020,utla,E06000041,Wokingham,2724,45
12/12/2020,utla,E06000052,Cornwall and Isles of Scilly,4064,40
12/12/2020,utla,E10000008,Devon,9480,80
12/12/2020,utla,E09000014,Haringey,5706,134
12/12/2020,utla,E06000023,"Bristol, City of",16501,85
12/12/2020,utla,E09000032,Wandsworth,6614,141
12/12/2020,utla,E06000011,East Riding of Yorkshire,10774,82
12/12/2020,utla,E09000021,Kingston upon Thames,4266,98
12/12/2020,utla,E09000003,Barnet,8711,145
12/12/2020,utla,E09000018,Hounslow,6670,110
12/12/2020,utla,E06000001,Hartlepool,4378,28
12/12/2020,utla,E08000026,Coventry,9768,93
12/12/2020,utla,E09000007,Camden,4341,94
12/12/2020,utla,E10000031,Warwickshire,13921,124
12/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",7804,57
12/12/2020,utla,E06000018,Nottingham,18003,69
12/12/2020,utla,E09000004,Bexley,6619,161
12/12/2020,utla,E08000035,Leeds,37920,114
12/12/2020,utla,E06000054,Wiltshire,5848,41
12/12/2020,utla,E10000034,Worcestershire,12320,123
12/12/2020,utla,E06000004,Stockton-on-Tees,8312,56
12/12/2020,utla,E09000023,Lewisham,5480,138
12/12/2020,utla,E06000039,Slough,4825,95
12/12/2020,utla,E08000006,Salford,14114,51
12/12/2020,utla,E08000024,Sunderland,11921,52
12/12/2020,utla,E06000019,"Herefordshire, County of",2691,16
12/12/2020,utla,E10000017,Lancashire,52051,311
12/12/2020,utla,E09000028,Southwark,6106,110
11/12/2020,utla,N09000001,Antrim and Newtownabbey,3766,44
11/12/2020,utla,N09000008,Mid and East Antrim,3378,87
11/12/2020,utla,N09000006,Fermanagh and Omagh,2537,24
11/12/2020,utla,W06000011,Swansea,10374,286
11/12/2020,utla,N09000007,Lisburn and Castlereagh,3888,27
11/12/2020,utla,S12000014,Falkirk,2290,12
11/12/2020,utla,N09000011,Ards and North Down,2763,11
11/12/2020,utla,S12000035,Argyll and Bute,778,5
11/12/2020,utla,W06000022,Newport,5337,187
11/12/2020,utla,E08000019,Sheffield,27005,134
11/12/2020,utla,W06000009,Pembrokeshire,1449,44
11/12/2020,utla,E06000022,Bath and North East Somerset,3971,24
11/12/2020,utla,W06000021,Monmouthshire,2068,49
11/12/2020,utla,S12000006,Dumfries and Galloway,1211,4
11/12/2020,utla,E10000013,Gloucestershire,9347,128
11/12/2020,utla,W06000001,Isle of Anglesey,994,1
11/12/2020,utla,N09000005,Derry City and Strabane,7342,34
11/12/2020,utla,W06000023,Powys,1802,36
11/12/2020,utla,W06000006,Wrexham,4560,90
11/12/2020,utla,E08000032,Bradford,31015,148
11/12/2020,utla,S12000050,North Lanarkshire,10677,79
11/12/2020,utla,E08000028,Sandwell,13618,115
11/12/2020,utla,W06000018,Caerphilly,7209,239
11/12/2020,utla,E09000019,Islington,4379,113
11/12/2020,utla,S12000017,Highland,865,11
11/12/2020,utla,W06000013,Bridgend,5748,216
11/12/2020,utla,S12000018,Inverclyde,1118,3
11/12/2020,utla,W06000024,Merthyr Tydfil,3846,89
11/12/2020,utla,E08000014,Sefton,10904,36
11/12/2020,utla,E08000009,Trafford,9152,43
11/12/2020,utla,N09000004,Causeway Coast and Glens,3736,42
11/12/2020,utla,S12000042,Dundee City,3500,28
11/12/2020,utla,S12000028,South Ayrshire,2085,14
11/12/2020,utla,E10000030,Surrey,21766,474
11/12/2020,utla,W06000003,Conwy,1903,12
11/12/2020,utla,W06000002,Gwynedd,1503,15
11/12/2020,utla,E06000044,Portsmouth,5089,80
11/12/2020,utla,N09000009,Mid Ulster,5367,46
11/12/2020,utla,S12000008,East Ayrshire,2786,29
11/12/2020,utla,S12000038,Renfrewshire,5151,45
11/12/2020,utla,S12000026,Scottish Borders,1111,19
11/12/2020,utla,E06000051,Shropshire,6289,41
11/12/2020,utla,N09000003,Belfast,12629,72
11/12/2020,utla,S12000045,East Dunbartonshire,2777,17
11/12/2020,utla,W06000020,Torfaen,3085,113
11/12/2020,utla,E08000008,Tameside,10886,27
11/12/2020,utla,E06000027,Torbay,2033,7
11/12/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",5557,55
11/12/2020,utla,W06000005,Flintshire,3614,56
11/12/2020,utla,E06000031,Peterborough,5369,108
11/12/2020,utla,E08000007,Stockport,11287,39
11/12/2020,utla,N09000010,"Newry, Mourne and Down",4754,62
11/12/2020,utla,S12000039,West Dunbartonshire,2195,10
11/12/2020,utla,E06000046,Isle of Wight,1025,10
11/12/2020,utla,E06000014,York,5920,20
11/12/2020,utla,E09000006,Bromley,6729,197
11/12/2020,utla,E06000006,Halton,4982,21
11/12/2020,utla,E08000029,Solihull,6548,80
11/12/2020,utla,E08000021,Newcastle upon Tyne,16437,71
11/12/2020,utla,E06000005,Darlington,3738,24
11/12/2020,utla,S12000034,Aberdeenshire,2026,24
11/12/2020,utla,E08000018,Rotherham,12046,98
11/12/2020,utla,E06000026,Plymouth,4298,18
11/12/2020,utla,E08000036,Wakefield,14667,78
11/12/2020,utla,E08000002,Bury,10535,51
11/12/2020,utla,E10000028,Staffordshire,28778,275
11/12/2020,utla,S12000023,Orkney Islands,38,0
11/12/2020,utla,S12000036,City of Edinburgh,8391,66
11/12/2020,utla,W06000010,Carmarthenshire,4991,211
11/12/2020,utla,S12000047,Fife,5093,81
11/12/2020,utla,S12000040,West Lothian,3844,23
11/12/2020,utla,E09000005,Brent,7730,158
11/12/2020,utla,E08000034,Kirklees,20607,112
11/12/2020,utla,E06000020,Telford and Wrekin,4616,36
11/12/2020,utla,W06000012,Neath Port Talbot,6409,224
11/12/2020,utla,S12000020,Moray,302,2
11/12/2020,utla,E06000037,West Berkshire,2009,55
11/12/2020,utla,E08000016,Barnsley,11153,76
11/12/2020,utla,E09000026,Redbridge,9831,264
11/12/2020,utla,E09000013,Hammersmith and Fulham,4261,75
11/12/2020,utla,E09000010,Enfield,8301,282
11/12/2020,utla,S12000005,Clackmannanshire,946,12
11/12/2020,utla,E06000040,Windsor and Maidenhead,2758,45
11/12/2020,utla,E06000025,South Gloucestershire,7016,53
11/12/2020,utla,S12000029,South Lanarkshire,10476,58
11/12/2020,utla,E06000055,Bedford,3878,83
11/12/2020,utla,S12000033,Aberdeen City,3071,36
11/12/2020,utla,S12000010,East Lothian,1247,22
11/12/2020,utla,W06000004,Denbighshire,2014,20
11/12/2020,utla,S12000030,Stirling,1494,4
11/12/2020,utla,S12000021,North Ayrshire,2715,36
11/12/2020,utla,W06000019,Blaenau Gwent,3629,88
11/12/2020,utla,E09000029,Sutton,4227,125
11/12/2020,utla,E10000019,Lincolnshire,20408,325
11/12/2020,utla,S12000013,Na h-Eileanan Siar,86,0
11/12/2020,utla,W06000014,Vale of Glamorgan,3118,109
11/12/2020,utla,E08000022,North Tyneside,7315,36
11/12/2020,utla,E09000020,Kensington and Chelsea,3003,61
11/12/2020,utla,E06000013,North Lincolnshire,5290,31
11/12/2020,utla,E06000030,Swindon,4410,45
11/12/2020,utla,E09000017,Hillingdon,7427,156
11/12/2020,utla,E08000015,Wirral,10415,58
11/12/2020,utla,W06000008,Ceredigion,853,20
11/12/2020,utla,E06000007,Warrington,8748,47
11/12/2020,utla,S12000027,Shetland Islands,76,0
11/12/2020,utla,E09000015,Harrow,6118,180
11/12/2020,utla,W06000016,Rhondda Cynon Taf,12986,310
11/12/2020,utla,E08000004,Oldham,15548,64
11/12/2020,utla,E09000030,Tower Hamlets,8628,251
11/12/2020,utla,E06000021,Stoke-on-Trent,10930,156
11/12/2020,utla,E06000057,Northumberland,9457,85
11/12/2020,utla,S12000011,East Renfrewshire,2406,16
11/12/2020,utla,E08000010,Wigan,17669,89
11/12/2020,utla,E06000038,Reading,3317,71
11/12/2020,utla,E06000010,"Kingston upon Hull, City of",11335,63
11/12/2020,utla,E06000047,County Durham,20743,127
11/12/2020,utla,E10000007,Derbyshire,23247,191
11/12/2020,utla,E08000033,Calderdale,8763,38
11/12/2020,utla,W06000015,Cardiff,14187,326
11/12/2020,utla,E10000025,Oxfordshire,11783,179
11/12/2020,utla,E06000009,Blackpool,5629,37
11/12/2020,utla,E08000011,Knowsley,8100,22
11/12/2020,utla,E09000009,Ealing,9185,170
11/12/2020,utla,S12000049,Glasgow City,21913,139
11/12/2020,utla,E10000015,Hertfordshire,21670,478
11/12/2020,utla,E06000035,Medway,9707,377
11/12/2020,utla,E06000059,Dorset,3531,28
11/12/2020,utla,E10000024,Nottinghamshire,25668,234
11/12/2020,utla,E10000006,Cumbria,11070,83
11/12/2020,utla,E08000027,Dudley,11728,104
11/12/2020,utla,S12000048,Perth and Kinross,1823,37
11/12/2020,utla,E10000002,Buckinghamshire,9300,215
11/12/2020,utla,E08000023,South Tyneside,6505,71
11/12/2020,utla,E10000018,Leicestershire,21992,195
11/12/2020,utla,E08000017,Doncaster,13030,94
11/12/2020,utla,E06000034,Thurrock,4313,202
11/12/2020,utla,E06000008,Blackburn with Darwen,10375,53
11/12/2020,utla,E08000037,Gateshead,8139,22
11/12/2020,utla,E10000011,East Sussex,7187,259
11/12/2020,utla,E09000031,Waltham Forest,7305,223
11/12/2020,utla,E06000042,Milton Keynes,5078,188
11/12/2020,utla,E06000015,Derby,8621,72
11/12/2020,utla,E09000033,Westminster,4676,95
11/12/2020,utla,E06000024,North Somerset,4612,35
11/12/2020,utla,E06000043,Brighton and Hove,4518,65
11/12/2020,utla,E08000003,Manchester,32961,123
11/12/2020,utla,E06000033,Southend-on-Sea,3472,98
11/12/2020,utla,E09000027,Richmond upon Thames,3448,84
11/12/2020,utla,E08000012,Liverpool,24985,86
11/12/2020,utla,E10000012,Essex,28419,919
11/12/2020,utla,S12000041,Angus,1307,10
11/12/2020,utla,E09000012,Hackney and City of London,6647,199
11/12/2020,utla,E09000008,Croydon,7765,214
11/12/2020,utla,E10000029,Suffolk,8694,186
11/12/2020,utla,S12000019,Midlothian,1545,22
11/12/2020,utla,E09000016,Havering,8917,290
11/12/2020,utla,E09000011,Greenwich,5711,155
11/12/2020,utla,E08000030,Walsall,10397,83
11/12/2020,utla,E06000016,Leicester,19250,123
11/12/2020,utla,E10000020,Norfolk,12422,215
11/12/2020,utla,E10000027,Somerset,6470,96
11/12/2020,utla,E08000031,Wolverhampton,9385,130
11/12/2020,utla,E06000017,Rutland,562,6
11/12/2020,utla,E06000002,Middlesbrough,6115,38
11/12/2020,utla,E08000005,Rochdale,13528,68
11/12/2020,utla,E06000032,Luton,7057,114
11/12/2020,utla,E10000016,Kent,42461,1358
11/12/2020,utla,E06000049,Cheshire East,9872,82
11/12/2020,utla,E08000001,Bolton,15945,64
11/12/2020,utla,E09000024,Merton,4408,89
11/12/2020,utla,E10000032,West Sussex,10591,171
11/12/2020,utla,E10000023,North Yorkshire,14501,107
11/12/2020,utla,E08000013,St. Helens,8056,26
11/12/2020,utla,E10000014,Hampshire,19785,254
11/12/2020,utla,E10000021,Northamptonshire,16544,220
11/12/2020,utla,E06000036,Bracknell Forest,1888,50
11/12/2020,utla,E09000002,Barking and Dagenham,6243,236
11/12/2020,utla,E09000022,Lambeth,6722,169
11/12/2020,utla,E06000003,Redcar and Cleveland,4903,31
11/12/2020,utla,E06000012,North East Lincolnshire,5602,19
11/12/2020,utla,E06000045,Southampton,4309,43
11/12/2020,utla,E08000025,Birmingham,44556,375
11/12/2020,utla,E10000003,Cambridgeshire,8245,148
11/12/2020,utla,E06000050,Cheshire West and Chester,9686,87
11/12/2020,utla,E06000056,Central Bedfordshire,4571,140
11/12/2020,utla,E09000025,Newham,9511,291
11/12/2020,utla,E06000041,Wokingham,2679,71
11/12/2020,utla,E06000052,Cornwall and Isles of Scilly,4024,39
11/12/2020,utla,E10000008,Devon,9400,131
11/12/2020,utla,E09000014,Haringey,5572,158
11/12/2020,utla,E06000023,"Bristol, City of",16416,70
11/12/2020,utla,E09000032,Wandsworth,6473,147
11/12/2020,utla,E06000011,East Riding of Yorkshire,10692,60
11/12/2020,utla,E09000021,Kingston upon Thames,4168,100
11/12/2020,utla,E09000003,Barnet,8566,198
11/12/2020,utla,E09000018,Hounslow,6560,147
11/12/2020,utla,E06000001,Hartlepool,4350,30
11/12/2020,utla,E08000026,Coventry,9675,82
11/12/2020,utla,E09000007,Camden,4247,92
11/12/2020,utla,E10000031,Warwickshire,13797,127
11/12/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",7747,67
11/12/2020,utla,E06000018,Nottingham,17934,66
11/12/2020,utla,E09000004,Bexley,6458,237
11/12/2020,utla,E08000035,Leeds,37806,155
11/12/2020,utla,E06000054,Wiltshire,5807,70
11/12/2020,utla,E10000034,Worcestershire,12197,121
11/12/2020,utla,E06000004,Stockton-on-Tees,8256,61
11/12/2020,utla,E09000023,Lewisham,5342,160
11/12/2020,utla,E06000039,Slough,4730,111
11/12/2020,utla,E08000006,Salford,14063,63
11/12/2020,utla,E08000024,Sunderland,11869,54
11/12/2020,utla,E06000019,"Herefordshire, County of",2675,22
11/12/2020,utla,E10000017,Lancashire,51740,372
11/12/2020,utla,E09000028,Southwark,5996,156
10/12/2020,utla,N09000001,Antrim and Newtownabbey,3722,41
10/12/2020,utla,N09000008,Mid and East Antrim,3291,45
10/12/2020,utla,N09000006,Fermanagh and Omagh,2513,34
10/12/2020,utla,W06000011,Swansea,10088,297
10/12/2020,utla,N09000007,Lisburn and Castlereagh,3861,31
10/12/2020,utla,S12000014,Falkirk,2278,18
10/12/2020,utla,N09000011,Ards and North Down,2752,14
10/12/2020,utla,S12000035,Argyll and Bute,773,3
10/12/2020,utla,W06000022,Newport,5150,188
10/12/2020,utla,E08000019,Sheffield,26871,134
10/12/2020,utla,W06000009,Pembrokeshire,1405,47
10/12/2020,utla,E06000022,Bath and North East Somerset,3947,27
10/12/2020,utla,W06000021,Monmouthshire,2019,51
10/12/2020,utla,S12000006,Dumfries and Galloway,1207,2
10/12/2020,utla,E10000013,Gloucestershire,9219,136
10/12/2020,utla,W06000001,Isle of Anglesey,993,7
10/12/2020,utla,N09000005,Derry City and Strabane,7308,44
10/12/2020,utla,W06000023,Powys,1766,44
10/12/2020,utla,E08000032,Bradford,30867,172
10/12/2020,utla,W06000006,Wrexham,4470,68
10/12/2020,utla,S12000050,North Lanarkshire,10598,64
10/12/2020,utla,E08000028,Sandwell,13503,98
10/12/2020,utla,W06000018,Caerphilly,6970,195
10/12/2020,utla,E09000019,Islington,4266,124
10/12/2020,utla,S12000017,Highland,854,6
10/12/2020,utla,W06000013,Bridgend,5532,222
10/12/2020,utla,S12000018,Inverclyde,1115,15
